1,51.530437,0.039228
2,51.53875,0.127672
3,51.540477,0.148554
4,51.547433,0.14389
5,51.58531,0.135988
6,51.545635,0.118098
7,51.539218,0.154396
8,51.571474,0.134231
9,51.565704,0.184595
10,51.528216,0.105976
11,51.558289,0.134181
12,51.55627,0.159662
13,51.603201,-0.263223
14,51.562281,-0.200802
15,51.654823,-0.204897
16,51.599994,-0.196759
17,51.644422,-0.161525
18,51.59393,-0.167661
19,51.617878,-0.26672
20,51.613458,-0.153379
21,51.585705,-0.180867
22,51.574684,-0.201852
23,51.601795,-0.244895
24,51.588018,-0.228809
25,51.617289,-0.221389
26,51.618267,-0.173391
27,51.617958,-0.141576
28,51.594744,-0.144734
29,53.550607,-1.481152
30,53.5533,-1.483201
31,53.576931,-1.418574
32,53.533464,-1.372474
33,53.542368,-1.524849
34,53.529363,-1.307019
35,53.575349,-1.382517
36,53.499332,-1.438024
37,53.499332,-1.438024
38,53.553134,-1.478893
39,53.586016,-1.508239
40,53.523292,-1.63105
41,53.558176,-1.438064
42,53.580349,-1.479562
43,53.600532,-1.456209
44,53.544183,-1.311197
45,53.522113,-1.397122
46,53.531319,-1.463734
47,51.38347,-2.358874
48,51.355074,-2.63531
49,51.337912,-2.383381
50,51.415059,-2.502526
51,51.397732,-2.346437
52,51.285663,-2.481837
53,51.377734,-2.379432
54,51.305916,-2.500927
55,51.291822,-2.448044
56,51.402105,-2.458247
57,51.376276,-2.399355
58,51.395865,-2.390084
59,52.13796,-0.468683
60,52.149693,-0.533588
61,52.120236,-0.492186
62,,
63,52.099018,-0.530638
64,51.443876,0.151442
65,51.278708,0.521725
66,51.476252,0.131162
67,51.455996,0.143749
68,51.449862,0.180765
69,51.479249,0.181406
173,53.847389,-1.833781
70,51.473141,0.160638
71,51.278708,0.521725
72,51.473627,0.191117
73,51.500635,0.121743
74,51.278708,0.521725
75,51.278708,0.521725
76,52.441001,-1.82577
77,52.479607,-1.908952
78,52.461611,-1.884065
79,52.438286,-2.003095
80,53.340946,-1.252476
81,52.399306,-1.974393
82,52.490429,-1.878416
83,52.546933,-1.84063
84,52.521318,-1.784094
85,52.417242,-1.889535
86,52.407554,-1.889696
87,52.529324,-1.828613
88,52.404886,-2.01661
89,52.489941,-1.793988
90,52.434054,-1.846161
91,52.503003,-1.932846
92,52.45851,-1.949832
93,52.47634,-1.788535
94,52.435881,-1.89265
95,52.415393,-1.930916
96,52.54427,-1.885487
97,,
98,52.587752,-1.824327
99,52.414553,-1.96715
100,52.535224,-1.875946
101,52.460016,-1.995523
102,52.444089,-1.935901
103,52.495259,-1.776278
509,,
104,,
105,52.460609,-1.786576
106,52.471252,-1.856208
107,52.460106,-1.816653
108,52.449499,-1.864558
109,52.484917,-1.919494
110,52.426264,-1.934941
111,52.562592,-1.823201
112,52.533275,-1.920004
113,52.548768,-1.797766
114,,
115,52.438132,-1.969256
116,52.400994,-1.957952
117,52.401192,-1.957347
118,53.736167,-2.482384
119,53.697079,-2.465988
120,53.72931,-2.524993
121,53.734133,-2.502617
122,53.729509,-2.471546
123,53.869968,-3.032443
124,53.842025,-3.031921
125,53.82054,-3.052346
126,53.828873,-3.01663
127,53.825702,-3.039676
128,53.79938,-2.997606
129,53.849392,-3.033771
130,53.797144,-3.043403
131,53.80855,-3.044856
132,53.596923,-2.432335
133,53.594311,-2.585471
134,53.577651,-2.431134
135,53.584369,-2.379911
136,53.616095,-2.417532
137,53.576422,-2.413731
138,53.551411,-2.396737
139,53.58751,-2.448512
140,53.604577,-2.396782
247,51.492276,-2.576358
141,53.583948,-2.464506
142,53.567298,-2.439053
143,53.544955,-2.42369
144,53.601664,-2.54929
145,53.561495,-2.369129
146,53.605196,-2.438335
147,53.586187,-2.448076
148,53.592902,-2.412218
149,53.549004,-2.520505
150,50.726082,-1.838203
151,50.720738,-1.884538
152,50.751093,-1.841133
153,50.745099,-1.857941
154,50.751873,-1.887773
155,50.745084,-1.878321
156,50.728622,-1.820909
157,50.736417,-1.842717
158,50.728577,-1.784075
159,50.75846,-1.909418
160,50.720516,-1.90229
161,50.750273,-1.877165
162,51.421011,-0.690565
163,51.428696,-0.792724
164,,
165,,
166,51.368001,-0.793712
167,,
168,,
169,,
170,,
171,53.943045,-1.877731
172,53.853123,-1.764133
503,,
1703,52.058223,-0.778292
174,53.777124,-1.736959
175,53.91237,-1.748337
176,53.795984,-1.759398
177,53.793034,-1.754457
178,53.782698,-1.820358
179,53.795984,-1.759398
180,53.813838,-1.739455
181,53.802644,-1.787788
182,53.778568,-1.785134
183,53.815734,-1.817659
184,53.815513,-1.809895
185,53.809466,-1.778025
186,53.778827,-1.710433
187,53.836806,-1.736414
188,53.909672,-1.753057
189,53.868499,-1.90967
190,53.791484,-1.718138
191,53.541609,-2.0919
192,53.790546,-1.755078
193,53.804179,-1.774987
194,53.916433,-1.755021
195,51.405764,-0.760309
196,53.768734,-1.842422
197,53.832402,-1.778923
198,53.913191,-1.937586
199,53.801403,-1.742797
200,53.799833,-1.715504
201,53.790925,-1.850055
202,53.763296,-1.788919
203,53.821499,-1.861393
204,53.827533,-1.75182
205,53.795984,-1.759398
206,51.552135,-0.311191
207,51.557082,-0.227358
208,51.543095,-0.297436
209,51.53868,-0.250506
210,51.533429,-0.232868
211,51.535546,-0.205485
504,50.435208,-4.939694
212,51.586016,-0.276523
213,51.554739,-0.250609
214,51.569426,-0.299386
215,51.554113,-0.268341
216,51.566558,-0.273643
217,51.558605,-0.28016
218,51.546773,-0.228923
219,50.863912,-0.113048
220,50.845024,-0.19539
221,50.860298,-0.130134
222,50.828461,-0.176753
223,50.824997,-0.13885
224,50.851192,-0.225904
225,50.844755,-0.116884
226,50.864006,-0.14472
227,50.838035,-0.205227
228,50.806289,-0.058668
229,50.801792,-0.041981
230,50.86004,-0.161759
231,50.825424,-0.107174
232,50.835707,-0.079742
233,51.499301,-2.695368
234,51.444071,-2.593841
235,51.472747,-2.59115
236,51.423693,-2.614941
237,51.451667,-2.6025
238,51.467551,-2.591808
239,51.454128,-2.621831
240,51.46273,-2.553355
241,51.424779,-2.585997
242,,
