OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00168223,E01009980,278,2,2,3,4,0,2,1,0,0,1,1,2,2,0,3,1,1,4,2,1,0,1,1,4,1,2,1,2,1,4,0,7,5,2,5,3,4,1,1,4,2,0,0,3,2,4,4,2,4,7,6,7,5,3,4,2,3,5,3,1,5,4,1,3,3,1,1,5,2,1,4,4,2,5,4,8,2,5,4,7,3,2,7,2,2,1,3,9,5,3,22
E00050472,E01009981,321,3,9,6,3,3,4,5,5,5,6,2,5,4,4,5,2,3,6,9,4,6,4,3,7,2,3,8,7,10,4,4,6,4,4,6,4,5,3,4,5,3,4,5,3,5,2,5,5,2,4,3,6,3,4,6,6,4,3,3,5,4,5,3,2,1,1,3,6,3,3,1,1,1,1,1,0,1,2,0,1,0,0,0,0,2,2,0,3,0,1,0
E00050476,E01009981,263,0,5,0,4,5,4,5,5,3,3,5,2,5,6,9,4,1,5,1,5,1,0,3,3,1,3,5,10,5,2,1,3,3,5,5,3,5,3,3,8,3,5,7,4,3,1,2,2,4,2,4,5,3,2,7,3,6,3,3,1,4,2,5,3,1,2,1,0,3,1,3,1,2,0,1,4,3,0,1,0,1,0,0,1,2,1,0,0,0,2,0
E00050477,E01009981,320,1,6,3,3,6,4,3,4,4,8,4,0,4,2,2,4,7,5,5,1,1,4,2,4,3,6,4,3,5,5,3,4,3,2,1,1,6,3,3,7,1,5,4,1,9,6,5,3,1,3,2,7,1,2,10,2,4,6,3,1,3,6,2,4,3,3,6,4,1,2,2,1,7,2,5,5,3,1,2,4,4,3,6,4,3,1,4,1,2,1,3
E00050478,E01009981,310,4,4,3,5,5,3,4,4,5,3,5,3,4,2,5,3,1,3,4,4,1,4,3,6,5,4,3,4,9,8,7,3,4,4,4,2,2,5,5,2,3,2,9,6,3,1,3,4,3,4,6,4,4,5,5,6,8,3,6,5,1,3,2,4,5,3,2,3,0,3,3,5,3,3,0,0,1,1,2,3,2,1,1,5,1,3,0,0,0,0,1
E00050479,E01009981,299,2,4,3,8,4,7,6,8,4,3,2,6,2,4,7,8,4,1,1,0,3,1,2,2,7,2,6,1,3,2,5,8,4,4,4,6,5,5,3,4,7,2,6,2,1,5,3,3,3,5,4,8,5,3,1,1,2,3,3,5,3,2,3,7,2,2,4,1,2,1,1,2,0,3,2,7,0,2,2,1,2,4,0,1,4,4,1,1,0,0,2
E00050480,E01009981,363,2,5,14,13,5,9,9,7,5,5,5,2,4,5,12,4,5,2,2,4,8,4,4,4,8,2,4,4,12,6,10,6,2,4,3,11,6,3,4,5,6,2,4,4,6,6,6,7,3,2,5,3,6,3,4,6,1,4,4,5,5,1,1,3,2,1,3,3,0,2,2,0,2,1,0,1,2,1,5,4,1,2,1,0,1,0,1,2,0,0,0
E00050481,E01009982,385,6,3,1,6,5,8,2,4,2,3,3,4,5,5,4,3,6,7,2,5,3,6,9,2,6,5,5,5,3,10,2,6,2,5,0,7,2,3,3,3,5,4,6,3,10,5,8,9,7,10,5,11,6,6,6,12,2,10,9,5,3,1,8,5,7,5,5,2,2,3,5,0,2,3,0,2,2,1,0,4,4,0,0,1,1,1,2,4,0,0,2
E00050483,E01009982,343,6,4,5,5,4,2,11,6,4,8,4,6,4,3,6,7,7,9,5,6,3,7,7,6,6,4,3,3,5,4,6,3,3,4,2,3,8,2,3,2,5,6,3,9,5,7,8,6,9,6,3,3,1,4,6,6,6,3,3,1,3,2,0,3,0,2,1,1,4,2,0,4,1,2,3,5,2,1,2,1,0,1,0,3,2,0,0,0,2,0,0
E00050484,E01009982,458,8,6,11,13,14,16,9,11,7,10,7,13,9,8,5,8,8,9,11,12,7,12,6,4,2,9,7,5,9,5,6,7,7,4,10,5,2,6,3,5,5,5,1,6,7,6,6,5,2,6,3,4,6,2,2,3,5,6,7,5,3,2,5,4,4,1,3,4,3,4,0,3,0,1,2,2,1,1,0,0,1,1,1,0,1,0,0,0,1,0,2
E00050485,E01009982,316,6,5,5,5,5,4,8,7,5,7,2,6,0,3,3,3,4,2,6,2,2,4,4,6,6,6,3,4,5,6,5,7,4,3,11,2,3,5,3,2,4,3,4,3,2,4,3,6,6,2,3,6,3,5,7,4,5,6,1,3,2,4,0,5,4,2,1,2,3,6,0,1,2,2,2,2,2,1,2,0,2,2,2,1,0,0,5,0,2,0,0
E00050486,E01009983,379,5,7,7,4,9,5,8,7,4,8,4,6,8,3,6,8,7,10,9,8,4,3,4,4,6,4,5,3,3,5,6,5,4,5,8,6,8,2,4,3,5,8,8,5,7,1,4,8,4,4,8,3,6,5,2,5,5,4,5,4,2,4,5,4,3,4,2,4,1,3,0,5,3,0,0,1,2,0,1,1,1,1,0,0,1,0,1,0,0,1,3
E00050488,E01009983,308,0,3,4,3,5,3,4,7,0,2,2,1,2,4,7,0,7,2,2,3,3,6,7,2,5,6,0,4,5,2,1,7,1,3,3,0,10,1,4,3,2,3,3,5,3,9,1,4,6,3,9,10,6,7,4,7,3,6,4,4,5,2,2,3,1,1,4,3,6,4,2,7,2,4,3,3,1,4,0,2,5,0,2,2,0,4,2,0,1,0,0
E00050489,E01009983,323,5,5,8,9,5,3,6,6,6,7,5,1,4,4,3,0,5,6,3,2,4,2,4,4,3,4,5,5,6,8,2,5,4,4,7,5,3,3,1,4,4,5,3,3,9,5,2,3,7,3,5,4,4,1,3,4,0,5,3,0,2,5,0,8,3,2,8,3,3,2,3,2,4,5,4,5,0,1,1,2,1,2,1,1,0,2,2,0,0,0,2
E00050491,E01009983,228,1,2,3,7,0,1,4,3,0,0,1,3,0,1,1,2,1,1,2,1,2,4,0,4,3,4,3,1,3,4,1,4,2,2,5,2,2,0,1,2,0,4,3,1,1,5,4,3,4,6,2,2,1,4,5,6,7,0,3,4,2,4,4,2,1,1,6,1,5,1,5,5,1,2,2,1,6,1,4,4,6,2,1,2,3,1,3,3,1,0,0
E00050493,E01009983,246,2,3,2,6,5,5,5,5,3,6,3,4,2,2,5,3,1,1,1,0,0,2,3,2,4,4,4,5,2,1,4,9,6,7,10,4,1,7,5,4,1,1,3,3,1,4,4,4,3,3,2,1,3,2,3,2,2,2,2,3,5,3,0,3,5,2,3,3,3,2,2,0,2,2,2,0,2,0,3,1,1,1,0,0,1,1,0,1,0,0,1
E00050506,E01009985,327,4,3,8,9,3,2,4,9,6,4,0,4,2,4,4,1,5,3,4,3,3,2,4,3,4,3,8,4,6,5,8,10,9,5,3,4,6,5,5,5,7,5,3,7,4,6,2,5,5,3,4,4,2,5,1,5,2,2,1,2,3,7,2,3,3,1,3,4,3,0,4,4,0,1,7,3,6,4,0,3,2,2,0,0,0,0,1,0,2,0,0
E00050509,E01009985,324,4,3,3,3,1,3,4,4,1,2,1,4,2,4,2,2,3,5,2,3,4,2,1,5,5,3,3,3,3,4,3,5,3,8,1,6,5,4,3,3,1,1,2,5,4,3,4,6,3,6,4,3,5,3,2,2,4,6,4,5,10,2,7,2,2,4,4,1,9,6,5,6,2,9,5,4,6,5,4,4,5,0,5,3,4,2,1,0,0,2,2
E00050513,E01009985,342,5,9,5,9,5,7,5,3,9,2,4,5,2,6,1,10,5,4,5,7,4,4,1,4,4,2,2,3,7,8,4,5,9,3,4,3,6,5,6,7,4,4,2,3,3,3,6,4,4,3,2,4,3,1,6,4,4,4,4,2,3,3,1,2,1,4,4,6,3,1,5,2,2,2,3,2,4,2,4,3,5,1,0,1,2,1,0,2,2,0,2
E00050516,E01009985,387,7,3,11,7,6,6,4,7,5,7,4,9,9,4,6,2,7,7,4,9,4,3,2,4,4,3,5,4,3,5,7,6,2,4,10,2,5,3,5,6,4,6,5,9,4,5,4,4,3,6,5,3,5,2,5,3,7,7,8,3,4,3,2,6,4,2,1,6,2,3,1,2,2,1,1,5,4,4,2,6,3,5,0,0,2,3,2,1,1,0,0
E00050520,E01009985,367,4,7,8,8,8,9,8,7,7,1,7,3,6,7,8,6,11,8,8,1,7,6,5,8,6,2,3,3,5,4,7,5,3,4,7,8,5,3,5,7,4,6,3,6,3,3,3,6,4,3,4,6,5,3,2,5,7,2,8,3,4,3,1,0,3,1,1,3,5,3,1,3,1,1,1,1,0,1,2,0,1,1,0,2,0,1,2,1,1,0,2
E00050510,E01009986,260,2,4,7,6,2,5,5,4,5,3,6,6,3,5,5,1,5,7,4,0,3,4,8,6,7,5,2,5,5,7,1,2,2,2,3,6,4,6,2,3,1,8,4,4,6,3,5,3,2,1,4,4,3,1,2,4,1,2,2,2,2,2,2,1,0,1,1,0,0,0,1,2,0,4,3,1,0,1,2,0,0,1,0,0,1,2,1,0,0,2,0
E00050511,E01009986,500,5,7,12,11,8,8,7,9,7,5,9,9,8,7,1,8,6,10,8,6,7,7,8,5,6,9,9,12,12,10,6,7,10,7,11,6,7,6,5,4,9,6,6,3,9,4,5,8,4,6,5,5,4,4,2,6,4,1,6,6,5,6,6,4,4,3,4,4,3,2,0,5,1,4,3,0,3,2,2,7,5,3,1,1,0,3,3,2,0,1,5
E00050514,E01009986,382,7,7,6,5,3,5,3,6,7,4,4,5,3,4,7,6,7,7,3,9,9,8,8,6,7,10,8,8,6,7,7,6,5,8,8,3,1,1,6,0,4,4,3,6,5,2,7,1,5,7,3,2,5,7,3,3,2,1,2,4,3,3,6,1,2,3,3,2,1,2,1,2,1,5,4,0,4,5,4,4,0,2,4,3,2,1,4,0,1,2,1
E00050521,E01009986,269,3,5,7,3,1,2,2,5,2,4,6,3,1,3,2,5,3,5,3,2,4,5,4,6,6,2,4,6,6,4,9,4,2,5,7,3,1,3,4,3,2,4,0,2,2,4,8,4,3,2,1,4,1,4,1,2,2,2,2,1,3,3,3,3,4,0,2,0,4,1,2,4,6,2,3,2,1,3,2,1,3,1,3,1,1,0,3,0,1,0,1
E00050512,E01009987,354,6,3,9,10,6,4,7,3,5,10,10,5,4,3,1,4,8,5,3,6,4,5,4,3,6,7,5,8,4,4,6,3,5,5,3,7,7,8,4,2,5,1,6,8,3,2,5,3,0,5,4,3,3,3,3,2,4,4,4,6,7,4,6,6,6,4,3,4,0,2,1,0,4,3,3,1,2,1,1,3,0,2,0,2,2,0,0,0,0,0,1
E00050535,E01009987,256,4,3,6,5,6,2,3,2,3,2,2,2,6,2,5,3,3,2,1,1,3,1,5,2,2,1,2,1,4,3,2,5,8,4,6,4,7,5,8,4,5,1,4,1,8,3,3,4,3,1,2,0,2,3,4,6,7,3,4,2,4,4,4,3,3,2,3,1,2,0,1,2,1,2,0,1,1,4,1,3,2,3,0,0,1,1,0,1,0,0,0
E00050537,E01009987,412,4,6,13,14,10,7,12,7,8,15,9,6,6,6,4,9,7,5,11,4,2,7,7,6,3,11,9,5,5,8,8,9,8,8,5,8,5,4,7,5,5,7,3,4,4,6,1,7,10,8,4,2,2,7,2,5,6,2,5,2,1,4,3,0,0,3,0,1,0,2,2,3,0,0,1,0,0,1,1,2,1,0,2,0,0,0,0,0,0,0,0
E00168237,E01009987,282,1,2,1,0,1,3,0,4,2,3,2,4,2,0,5,0,3,0,2,0,2,0,0,1,4,1,3,1,2,3,4,4,0,1,2,5,5,4,5,2,0,3,4,5,3,2,3,1,2,2,0,3,6,2,2,2,1,3,3,3,5,3,5,2,5,10,1,4,4,1,7,3,5,2,3,2,1,4,9,7,8,4,6,5,7,5,2,5,4,4,15
E00050505,E01009988,799,17,18,7,14,15,19,10,12,16,16,15,10,12,10,8,12,7,15,7,8,6,11,11,14,14,14,11,12,13,13,8,16,19,7,16,13,10,6,10,9,12,11,11,9,8,6,7,6,10,6,11,11,9,10,12,5,10,8,8,6,9,5,5,7,4,7,10,6,3,2,4,5,6,2,7,3,7,5,2,4,5,2,3,2,5,3,6,5,1,2,5
E00050515,E01009988,264,6,5,8,5,5,5,5,10,5,5,3,5,4,3,4,3,2,4,3,2,3,3,4,0,4,7,6,6,1,1,8,10,7,7,3,0,2,2,4,2,5,5,6,2,3,3,1,5,2,3,3,4,2,1,2,2,2,1,1,1,2,3,1,1,2,2,2,0,1,3,1,2,3,2,2,0,1,3,0,1,1,0,0,1,1,0,1,1,0,0,1
E00050518,E01009988,404,3,8,10,7,6,9,4,7,7,3,2,4,1,6,6,3,4,5,7,5,4,4,7,7,3,4,4,6,7,4,11,5,4,7,7,8,4,4,4,5,6,6,4,3,8,5,5,5,3,4,5,5,6,4,3,6,5,4,3,2,9,6,4,4,9,5,3,5,5,3,2,4,1,2,4,4,4,1,3,2,0,2,0,0,3,1,3,4,0,0,3
E00050526,E01009988,361,5,3,8,4,7,6,6,6,9,7,4,6,1,6,5,6,7,3,7,5,5,1,2,4,2,0,7,1,2,4,5,4,5,5,3,5,5,3,5,6,6,6,2,6,10,4,7,8,6,1,2,4,12,4,4,5,5,5,1,6,3,2,3,3,1,4,5,8,2,3,3,2,4,4,2,4,1,1,1,1,1,3,3,2,0,2,0,0,0,3,1
E00168236,E01009988,584,11,12,14,9,7,9,14,7,5,10,9,9,8,4,10,10,10,5,3,8,14,8,8,5,9,11,5,8,8,12,14,11,9,13,9,9,10,8,9,6,12,13,12,5,13,5,6,11,8,6,6,3,4,10,9,5,4,6,5,3,5,3,5,4,7,5,5,4,6,5,2,2,3,2,1,3,2,2,1,2,1,2,0,1,0,0,0,3,1,0,1
E00050517,E01009989,391,5,9,12,11,5,5,5,6,4,5,5,7,4,5,4,4,8,5,8,5,9,7,6,3,2,4,5,4,6,4,7,5,9,2,5,4,5,5,7,7,6,8,3,7,7,7,5,3,5,4,7,4,2,6,6,7,1,4,1,1,3,3,2,1,5,2,3,5,8,3,1,3,2,2,1,1,1,1,2,1,1,2,0,1,1,1,2,1,1,4,5
E00050519,E01009989,404,7,6,11,8,9,10,12,6,11,8,8,6,4,6,7,6,4,3,4,8,4,3,5,6,3,8,7,9,5,9,10,6,8,7,4,6,7,7,5,3,7,7,5,6,4,3,5,4,4,5,0,2,3,3,2,8,5,2,5,2,2,5,4,1,4,1,0,3,3,0,1,3,8,3,0,2,0,1,2,2,1,1,1,0,4,1,0,0,1,0,2
E00050523,E01009989,242,2,6,2,9,1,2,2,6,0,2,2,1,3,2,0,3,2,2,1,3,2,4,2,2,3,3,1,4,3,5,6,6,6,2,1,3,2,1,2,2,2,0,0,2,3,4,7,1,3,6,4,5,4,3,3,4,2,4,1,4,4,2,1,3,3,0,3,2,4,2,6,5,2,4,5,2,2,2,0,2,4,2,2,1,1,1,0,0,0,1,3
E00050524,E01009989,372,1,4,5,6,5,6,8,5,3,7,6,7,3,4,3,10,6,6,2,3,2,6,7,6,7,1,4,6,6,8,6,7,6,6,8,5,4,5,4,5,4,7,3,10,8,9,4,7,3,5,4,3,2,6,5,4,3,2,2,6,4,1,5,3,3,3,3,4,3,2,1,3,4,0,2,1,1,3,1,2,2,2,1,1,5,1,0,0,2,0,3
E00050525,E01009989,273,5,1,2,8,3,2,0,1,3,0,2,3,2,1,1,0,2,3,2,2,2,1,2,3,3,7,2,6,6,3,5,8,11,1,2,2,4,1,5,2,5,1,2,4,4,2,1,4,1,1,2,4,4,5,4,3,3,0,2,2,3,4,4,5,1,2,1,5,4,2,5,3,5,4,3,2,3,2,3,2,2,4,1,2,2,3,3,4,0,1,15
E00050541,E01009991,477,7,4,7,5,1,5,4,7,8,5,11,4,5,2,8,4,9,3,4,5,3,5,6,4,7,7,8,7,8,11,5,8,9,5,10,6,9,5,4,4,9,7,6,6,4,5,5,4,4,3,8,10,7,10,3,8,5,5,3,2,4,1,2,3,3,2,4,2,2,3,2,1,3,6,2,1,7,9,1,3,3,4,7,6,4,2,7,5,5,5,15
E00050547,E01009991,388,4,6,8,15,8,6,3,6,5,4,2,4,2,1,4,3,2,3,4,5,2,9,3,7,12,9,9,13,9,9,11,10,9,12,6,4,4,7,6,6,1,6,3,4,10,2,5,4,2,6,11,8,3,5,3,1,2,5,4,2,2,1,0,1,1,2,5,3,6,3,4,1,1,1,1,3,3,0,2,1,1,2,0,1,2,0,0,0,0,0,2
E00050548,E01009991,524,10,13,12,12,12,13,6,7,10,9,4,9,4,10,1,7,4,6,7,5,3,4,4,7,7,12,11,8,12,11,10,20,16,13,16,10,7,7,9,8,4,11,7,3,2,9,8,2,5,4,2,11,5,5,5,6,5,4,3,4,2,3,3,2,1,1,2,4,5,2,0,0,2,1,1,2,4,5,3,3,5,1,1,0,2,1,0,1,0,0,6
E00050549,E01009991,341,4,3,9,4,5,1,4,5,8,2,2,4,2,7,5,4,4,3,9,4,5,9,8,3,3,1,1,4,4,11,2,5,5,3,2,1,4,3,3,6,7,8,4,4,6,5,5,11,6,6,5,5,3,5,2,3,0,2,3,4,6,1,2,4,4,5,5,6,2,2,6,3,1,4,1,2,3,1,2,1,4,0,1,0,1,1,2,0,2,1,2
E00050550,E01009991,616,13,8,6,12,16,16,8,10,12,9,12,9,8,9,13,12,6,10,7,6,7,7,2,6,5,8,5,9,5,10,6,13,8,17,7,7,15,10,11,14,8,17,5,8,13,7,10,11,8,8,13,10,7,9,2,5,4,1,7,4,1,7,6,2,1,2,6,6,2,1,3,1,0,2,6,4,1,3,0,1,2,1,8,0,2,2,2,1,3,2,7
E00050539,E01009992,348,6,1,6,2,4,5,5,6,5,6,10,6,4,2,4,1,3,7,2,6,5,5,3,1,4,7,7,5,3,7,4,2,6,5,7,6,7,1,4,5,5,3,6,5,4,7,6,4,4,8,10,6,6,4,8,3,4,5,6,6,3,2,3,2,1,8,2,1,3,5,4,2,1,0,3,2,0,1,1,1,2,0,0,2,0,2,2,0,0,0,0
E00050540,E01009992,349,5,6,5,7,6,5,5,2,4,3,6,3,5,4,3,3,9,6,5,7,6,5,3,5,1,5,6,5,9,6,7,5,3,6,6,5,6,7,5,3,6,2,2,4,6,4,4,2,9,8,6,6,2,4,7,5,6,2,3,1,8,0,2,1,4,2,0,0,4,2,0,4,1,3,1,1,3,1,3,2,3,2,2,1,2,0,3,2,0,0,0
E00050556,E01009992,361,6,10,4,4,4,6,6,3,5,7,6,7,3,3,5,3,3,6,6,5,6,5,4,3,7,2,7,7,6,5,6,7,12,6,6,3,3,6,3,4,5,7,5,6,6,6,5,5,7,4,5,5,6,4,7,4,3,6,1,3,5,4,2,2,3,1,1,0,4,4,0,2,2,3,3,1,2,1,2,0,3,2,2,2,0,0,0,0,0,0,0
E00050557,E01009992,336,5,3,4,4,5,4,3,8,6,7,5,4,5,2,3,4,5,3,9,3,3,5,5,6,4,4,0,4,2,3,5,1,7,5,4,4,2,4,2,3,8,7,8,4,2,4,3,4,6,4,2,5,3,4,4,1,2,3,7,2,2,4,4,3,6,6,4,2,3,1,4,5,5,2,5,6,3,2,1,2,2,2,1,1,1,3,0,1,0,4,3
E00050558,E01009992,276,2,3,3,5,4,1,4,4,4,3,2,8,4,3,3,2,8,3,1,1,3,2,1,2,1,2,3,3,5,1,0,4,4,5,5,3,1,1,3,4,8,5,7,5,3,3,6,6,8,6,2,4,5,2,3,5,3,1,9,3,5,4,6,2,1,0,3,3,3,4,2,2,1,4,2,1,4,2,0,3,1,0,1,0,1,1,0,2,0,0,3
E00050551,E01009993,447,6,8,8,7,9,13,9,9,9,7,5,11,4,4,7,6,6,4,8,5,4,5,5,5,4,5,6,3,6,7,7,10,11,3,9,6,10,7,2,3,8,10,7,8,9,8,4,7,5,3,6,7,5,8,4,4,5,5,1,5,2,5,5,2,0,3,3,1,0,2,5,3,3,0,0,3,1,3,4,2,1,4,0,3,4,2,1,1,1,0,1
E00050552,E01009993,329,6,5,7,5,3,5,3,6,4,5,6,1,1,2,3,4,3,1,1,2,8,3,6,5,5,3,3,6,5,5,1,4,6,2,8,10,5,5,2,3,7,5,1,3,5,6,1,2,3,6,7,5,9,6,4,5,5,2,4,8,2,5,5,0,1,3,3,4,1,1,3,1,1,3,1,3,3,4,1,1,3,3,2,0,1,1,3,0,1,3,4
E00050553,E01009993,376,5,1,2,2,2,5,2,6,3,2,5,0,7,3,6,6,6,3,7,2,6,4,1,4,6,3,3,3,3,1,3,3,4,2,5,3,0,0,3,1,3,7,7,2,6,1,6,6,5,5,7,7,14,3,4,3,2,5,4,1,3,5,1,1,2,5,8,3,6,2,4,2,2,6,2,5,4,3,6,3,6,5,3,1,5,6,9,6,4,7,20
E00050554,E01009993,378,6,4,4,5,7,7,7,8,7,4,8,4,6,5,3,3,3,4,5,5,4,4,5,9,2,3,4,5,5,7,2,7,8,6,9,5,8,7,3,1,2,8,3,0,2,4,6,3,7,7,3,6,8,6,6,5,2,2,4,4,5,3,2,2,3,2,9,6,3,2,3,5,3,3,1,3,4,5,1,2,4,2,2,1,1,1,0,0,0,0,3
E00050555,E01009993,419,4,0,2,2,5,11,5,11,6,11,12,9,9,7,11,3,2,8,10,6,8,8,5,5,5,7,5,7,4,5,6,10,4,6,7,1,10,3,4,7,4,6,7,4,7,7,6,4,6,3,7,3,6,10,9,2,7,5,5,3,3,2,5,2,4,3,4,2,0,3,1,0,2,4,4,1,0,6,0,1,1,1,2,1,0,2,3,0,0,0,0
E00050559,E01009994,247,3,5,7,6,3,5,2,4,3,1,5,4,1,2,1,2,1,0,2,5,3,1,2,0,0,3,5,3,4,5,5,5,3,4,3,3,4,3,5,3,5,5,3,3,0,2,3,2,0,4,4,3,4,5,5,4,1,3,4,4,5,4,5,3,2,1,1,0,3,3,2,4,2,2,0,1,3,2,0,2,2,1,0,4,1,1,2,0,0,0,1
E00050560,E01009994,307,7,3,3,6,3,1,9,4,3,0,1,0,4,4,1,1,7,5,9,3,4,5,5,11,7,6,10,10,7,4,5,4,1,2,8,4,5,3,7,2,4,6,2,2,3,5,7,6,2,4,3,5,7,4,6,9,3,2,1,5,2,4,3,1,1,1,0,2,2,1,2,0,1,0,2,2,4,1,0,1,0,0,2,0,0,1,1,1,1,0,1
E00050565,E01009994,463,5,2,2,5,6,5,11,7,5,4,7,3,5,9,6,5,11,11,13,6,5,8,12,7,7,7,6,5,11,4,3,3,3,4,6,3,3,3,4,4,1,3,7,4,6,8,9,9,3,3,10,6,2,6,2,1,2,3,5,3,6,3,6,3,5,6,7,2,2,3,5,4,3,4,6,5,2,2,5,3,2,3,0,1,3,2,6,3,5,5,22
E00050566,E01009994,251,2,3,4,2,4,3,2,2,0,3,3,3,1,2,1,3,1,4,4,1,3,3,2,3,2,10,7,2,2,4,3,2,3,1,5,2,2,0,3,4,8,0,4,2,5,1,2,0,7,5,8,5,3,3,5,4,0,1,4,0,4,1,2,6,2,1,1,3,3,3,4,1,3,0,3,1,3,5,1,4,2,2,1,4,2,2,2,0,0,1,6
E00050568,E01009994,371,4,2,5,7,7,7,4,9,2,7,2,4,5,2,11,6,6,6,8,6,9,6,7,5,3,7,6,5,6,9,9,2,4,4,4,5,6,4,4,7,8,5,2,6,8,6,5,5,4,1,3,6,7,5,8,4,2,4,2,2,4,0,2,1,3,6,0,4,3,1,4,0,2,2,0,3,2,2,0,2,1,4,2,1,0,0,2,1,1,1,2
E00050561,E01009995,328,4,5,6,1,6,2,4,8,3,1,6,3,8,4,7,4,5,1,2,1,3,4,4,3,8,7,7,4,3,5,4,5,1,1,3,5,2,0,6,4,8,6,5,7,6,4,1,1,3,4,7,0,7,13,8,4,6,3,3,3,4,4,2,7,6,3,2,3,2,4,2,4,0,5,1,1,4,3,2,2,0,2,2,2,0,0,0,0,1,1,0
E00050562,E01009995,360,2,4,6,4,4,2,4,3,5,2,4,2,2,3,6,2,2,3,5,3,5,4,3,4,4,5,2,7,2,3,3,4,2,2,4,3,3,1,8,2,6,2,3,5,7,3,3,7,10,4,7,15,9,4,4,2,7,9,3,3,0,3,8,2,8,4,2,3,3,1,1,5,0,2,3,2,0,3,4,3,3,4,4,3,1,2,8,2,2,1,21
E00050563,E01009995,350,3,7,2,5,4,7,6,4,6,2,5,3,2,4,6,5,2,6,4,4,3,4,5,8,6,5,7,4,8,4,4,4,12,6,5,8,4,3,3,2,4,3,4,2,9,6,5,6,2,7,7,8,3,5,1,5,4,1,2,0,5,5,4,2,2,2,3,4,5,6,2,2,3,5,1,3,4,4,0,2,2,0,0,0,0,1,0,1,2,0,4
E00050569,E01009995,232,10,8,2,4,5,2,1,4,2,5,3,0,3,2,2,2,2,2,7,2,3,4,8,3,2,7,3,3,2,3,6,2,1,3,2,4,4,6,1,0,1,1,1,5,4,1,5,5,2,7,1,4,5,2,5,2,2,0,1,5,1,5,4,0,0,3,0,2,4,3,2,1,1,0,2,3,2,2,0,0,0,0,0,1,0,0,1,1,0,0,0
E00050571,E01009995,313,3,8,6,2,6,6,12,6,10,7,3,5,3,4,8,3,1,2,3,5,5,4,3,10,4,3,5,2,10,6,6,4,3,6,3,3,7,6,4,4,2,8,7,6,4,2,2,3,3,4,2,3,4,4,3,2,2,3,2,1,2,2,3,1,3,1,5,2,2,0,0,0,1,1,2,2,1,1,2,1,2,0,1,2,0,1,3,0,0,0,4
E00050564,E01009996,367,5,3,3,9,1,7,2,1,8,3,10,9,7,7,3,4,4,6,5,7,5,5,3,3,4,5,8,5,1,2,3,3,7,6,7,10,3,0,7,2,3,2,9,5,4,6,3,4,11,8,3,7,7,3,3,5,1,6,5,2,4,1,2,3,4,3,4,1,4,2,3,3,6,3,5,5,1,3,3,7,1,4,0,1,0,1,1,0,0,0,2
E00050567,E01009996,331,3,4,3,6,6,8,6,2,5,7,5,11,2,4,5,2,6,3,5,5,4,4,0,6,4,8,4,4,4,2,3,2,4,4,7,2,3,3,2,5,3,4,8,4,7,3,4,10,4,5,8,9,2,6,3,3,3,3,1,3,2,1,3,3,3,8,3,2,5,0,4,1,2,4,2,2,0,2,2,5,1,1,1,2,4,0,2,0,0,0,0
E00050570,E01009996,374,8,3,7,6,4,11,5,12,9,7,1,2,5,3,3,8,5,4,8,4,5,5,4,4,5,4,4,4,3,5,4,4,3,9,4,2,8,3,0,3,3,3,3,5,5,5,3,6,5,4,6,8,1,7,5,7,4,3,4,4,7,4,2,3,3,7,1,6,5,1,3,5,1,5,3,2,2,4,2,1,0,3,2,4,3,1,1,1,2,1,0
E00050572,E01009996,239,1,2,2,1,1,2,0,3,0,2,2,2,2,2,0,1,1,2,1,0,0,1,2,6,3,3,2,2,1,3,2,2,6,1,2,3,4,3,3,1,2,3,4,4,1,1,3,1,6,4,1,3,1,4,3,3,3,7,4,5,9,4,2,2,1,4,3,2,4,3,4,5,4,4,4,1,3,3,2,4,7,3,1,5,5,3,1,3,0,0,3
E00050574,E01009996,345,5,5,3,7,7,4,10,5,4,12,2,5,4,8,4,5,6,6,1,5,6,4,4,5,6,1,9,6,9,7,8,3,8,8,6,4,2,5,3,4,3,4,5,4,1,3,7,7,5,3,4,3,2,6,2,2,6,3,6,5,4,4,4,2,3,0,4,1,2,1,0,3,5,2,3,1,1,5,1,0,0,1,0,0,1,0,0,0,0,0,0
E00050542,E01009997,611,5,10,7,6,14,15,5,11,12,15,5,8,7,11,10,11,9,12,8,8,11,11,8,9,11,10,10,9,7,9,6,4,10,10,11,8,10,9,8,10,13,11,10,10,9,9,12,8,5,9,8,8,5,8,7,7,3,2,7,7,6,3,6,6,3,3,3,4,4,1,5,6,6,3,3,1,7,1,2,0,1,1,1,1,0,2,0,0,0,1,3
E00050544,E01009997,354,3,4,5,2,4,5,5,8,2,4,3,6,6,6,4,5,5,4,5,7,6,3,3,4,5,5,5,5,6,8,4,3,11,4,7,7,2,5,4,3,4,7,8,7,3,1,4,9,7,3,2,2,6,3,5,7,2,4,1,3,3,4,6,3,2,2,3,5,6,4,2,3,3,3,1,5,0,2,4,3,1,1,0,1,1,0,0,0,0,2,3
