OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00037128,E01007325,365,8,8,6,12,11,6,4,8,7,4,7,10,4,10,3,3,8,5,11,5,2,3,4,4,6,4,6,6,3,5,6,2,5,4,4,7,2,9,3,5,5,3,5,2,6,3,3,3,5,2,3,4,1,3,4,4,1,3,3,2,1,4,2,7,3,1,0,3,3,5,2,2,3,1,0,2,2,2,1,3,2,3,1,2,3,0,0,2,5,0,5
E00037129,E01007325,294,5,4,13,8,5,6,6,5,3,5,4,4,6,4,2,5,2,12,4,5,4,4,6,3,11,5,2,6,2,8,3,4,5,6,4,2,3,2,2,1,6,2,2,5,2,4,6,4,2,3,4,5,2,4,5,2,4,2,1,1,2,4,3,2,4,1,1,3,3,3,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,2,1,0,1
E00037118,E01007326,339,1,1,6,4,5,3,3,2,7,4,5,2,3,5,2,7,7,3,3,4,6,4,6,6,2,3,2,3,4,3,0,3,4,6,3,5,5,5,3,2,2,4,5,6,6,7,7,4,4,7,1,7,3,9,3,5,0,4,6,3,3,6,5,4,3,3,5,10,8,3,7,1,5,2,1,3,3,2,0,2,3,1,3,1,0,2,1,0,3,2,2
E00037119,E01007326,328,3,4,3,5,6,5,1,3,5,6,2,2,7,5,5,2,7,5,11,4,2,2,3,3,6,2,4,7,2,5,5,5,5,10,4,4,3,5,1,1,1,4,4,5,5,4,7,5,8,6,9,6,5,5,8,4,2,5,5,2,5,3,2,1,1,4,2,2,1,2,5,2,1,0,1,2,1,1,2,1,2,1,2,1,2,5,0,3,0,0,3
E00037134,E01007326,309,7,4,4,5,4,1,1,5,2,4,5,6,5,4,3,2,4,4,0,6,1,6,2,3,8,7,3,5,7,1,7,6,7,4,5,5,3,2,3,3,4,2,6,2,2,4,3,9,1,3,4,3,6,8,7,6,7,3,4,2,3,7,3,3,5,1,3,4,2,1,2,6,2,2,2,0,1,1,1,3,0,1,1,1,0,0,1,0,1,0,2
E00037136,E01007326,348,7,7,10,5,3,6,9,3,1,5,4,4,7,5,4,3,2,3,7,3,8,1,4,6,3,6,5,2,1,4,8,3,5,5,6,5,5,2,3,7,3,2,4,5,2,5,8,2,2,7,2,4,3,4,4,7,4,4,2,2,4,8,5,7,1,7,5,3,6,1,2,2,0,0,2,1,1,2,4,1,2,1,2,0,2,1,2,3,2,1,7
E00037137,E01007326,253,1,3,3,4,1,3,1,3,2,2,1,3,1,1,2,3,2,2,3,4,5,2,4,1,1,1,3,7,0,4,1,3,3,3,2,6,3,2,5,3,1,1,1,2,5,3,5,2,4,5,7,6,12,6,5,7,1,5,10,3,2,3,4,5,6,3,3,1,0,1,1,5,2,3,1,0,6,0,1,3,1,1,0,2,1,2,0,0,0,0,1
E00037115,E01007327,292,1,1,6,4,5,3,1,5,2,5,2,3,1,2,2,1,4,3,1,2,4,2,1,5,1,3,1,2,5,1,0,0,4,0,3,4,1,7,2,3,6,4,2,2,3,4,2,3,3,5,5,2,4,4,2,4,4,2,5,3,5,10,7,3,9,5,6,5,8,2,1,7,3,4,4,3,7,1,4,3,4,3,3,3,1,1,3,2,0,0,3
E00037116,E01007327,293,1,3,8,4,2,5,4,1,7,2,3,1,8,6,5,4,4,5,3,3,3,2,3,3,5,2,4,3,5,0,2,6,1,1,2,2,5,3,5,3,2,3,4,1,4,3,2,4,6,5,7,4,5,6,3,2,3,5,8,4,5,3,6,2,5,2,3,3,1,2,1,4,6,0,5,2,1,1,0,1,2,2,3,3,3,0,4,1,1,1,0
E00037117,E01007327,275,3,3,3,3,3,4,4,3,1,4,1,1,6,2,3,2,1,4,1,3,2,1,1,1,1,2,5,4,5,0,4,4,1,6,4,6,2,4,1,1,1,1,4,5,2,4,5,0,6,8,6,5,9,5,8,5,4,5,3,5,7,5,5,3,2,2,3,4,2,1,3,2,2,1,1,4,3,2,3,2,4,3,3,0,2,0,2,1,1,0,1
