OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
E00073438,E01014540,570,11,15,6,11,15,11,17,11,11,16,15,13,13,10,6,13,11,3,8,15,4,15,9,14,11,5,6,8,6,8,5,4,3,6,7,6,6,12,6,7,13,7,8,4,5,8,6,5,9,5,3,5,5,6,4,4,2,5,7,3,9,5,2,6,2,4,3,5,5,5,1,3,4,2,4,1,3,1,0,2,0,0,0,3,0,2,2,1,0,1,1
E00174231,E01014540,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,41,38,35,24,25,15,18,9,6,9,11,3,3,4,1,4,2,2,1,1,1,0,1,2,3,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00174274,E01014540,71,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,5,3,6,5,4,3,4,4,3,3,1,0,2,2,1,1,1,0,1,1,0,0,1,1,1,0,0,3,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
E00174293,E01014540,354,2,0,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,17,34,28,25,40,31,28,23,12,17,8,14,8,7,7,4,7,6,4,1,4,2,1,3,0,1,3,1,3,0,0,0,2,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00174294,E01014540,250,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,2,11,21,17,14,9,21,8,15,4,14,9,7,6,9,6,6,4,3,4,3,7,1,2,2,3,2,1,2,3,0,2,0,2,5,2,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0
E00174295,E01014540,1063,0,2,1,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,64,352,252,125,53,44,43,19,16,7,11,11,8,7,5,6,1,7,3,3,2,3,1,1,0,2,1,1,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00174296,E01014540,270,5,2,2,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,8,28,13,17,20,18,15,11,12,11,11,13,11,6,8,11,5,2,6,5,1,0,2,4,0,0,0,1,2,3,2,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
E00174297,E01014540,148,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,6,11,6,4,5,8,7,8,12,9,3,6,4,3,6,3,4,3,1,3,1,1,0,0,0,2,1,1,1,2,1,2,2,0,0,0,0,2,1,1,2,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E00174324,E01014540,546,2,3,0,1,0,0,1,3,2,0,0,2,2,0,1,3,0,0,14,82,86,51,57,51,44,20,11,7,6,4,6,6,5,3,4,0,2,4,2,3,2,3,4,2,0,3,2,1,3,7,3,2,1,0,1,3,0,3,2,1,2,0,1,0,4,3,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
E00073417,E01014542,793,5,3,4,2,2,2,0,1,4,1,1,1,0,1,0,3,2,1,10,39,104,120,97,69,49,34,27,26,10,18,25,14,13,10,7,12,8,6,6,2,8,5,4,1,2,2,0,5,0,1,1,2,1,1,0,1,1,2,0,0,1,0,1,1,1,1,0,3,0,1,0,0,1,1,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
E00073420,E01014542,252,0,0,3,3,3,4,2,0,2,7,3,2,3,3,1,0,0,1,0,14,26,27,23,16,6,8,8,8,5,6,6,3,2,1,0,1,0,4,3,1,2,2,1,2,1,0,1,1,1,1,2,0,1,0,1,3,2,0,1,1,2,0,1,1,0,0,2,1,0,0,2,5,3,0,0,1,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0
E00073423,E01014542,226,0,0,0,1,0,2,1,1,2,0,1,0,2,0,1,2,6,0,0,2,16,17,11,15,15,2,7,7,7,2,4,4,1,4,1,2,3,3,1,3,0,3,1,3,2,1,2,1,0,0,2,4,0,0,1,2,2,1,1,3,3,4,4,2,0,2,2,4,5,0,0,4,2,2,3,2,0,1,1,1,1,0,0,0,0,1,0,0,0,0,7
E00073433,E01014542,612,0,4,3,4,10,4,4,3,2,7,0,0,1,1,0,0,0,6,7,84,72,71,54,35,34,16,20,22,9,8,8,11,12,9,8,8,8,5,5,3,3,3,2,6,4,0,2,2,0,1,1,1,1,1,2,1,0,2,2,1,1,0,1,1,0,0,1,1,0,2,0,1,1,3,1,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0
E00174055,E01014542,786,0,1,1,0,0,3,0,1,0,1,0,0,1,1,0,0,0,0,45,225,157,94,56,35,33,23,16,14,7,12,3,8,8,4,3,5,3,3,1,2,0,1,0,2,1,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,2,1,0,0,1,1,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
E00174312,E01014542,274,5,2,3,4,1,0,4,2,1,3,2,1,2,0,0,1,1,1,4,6,23,50,25,19,12,5,6,7,4,6,2,6,3,4,2,5,3,1,2,1,1,3,0,2,0,2,0,3,1,0,3,5,2,2,1,0,0,1,2,3,1,0,0,0,1,0,0,2,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
E00073472,E01014544,330,3,4,4,3,0,2,7,6,7,2,8,2,5,1,1,3,5,0,7,7,10,8,3,12,9,15,16,13,5,4,9,5,6,6,4,4,5,5,7,4,5,3,5,5,3,7,2,1,3,3,1,4,3,3,5,0,2,4,1,1,1,2,2,1,1,2,1,1,4,3,1,2,0,2,0,1,2,1,2,0,0,4,0,0,0,0,0,4,3,0,2
E00073477,E01014544,264,0,1,0,2,0,2,3,2,0,3,1,3,4,0,4,4,7,4,9,0,0,5,9,4,9,3,5,10,2,5,3,4,5,1,1,2,0,2,4,2,4,2,4,1,3,2,7,2,1,3,0,4,3,7,3,7,2,1,2,2,2,3,4,1,2,2,5,4,3,2,5,6,6,2,1,0,3,0,0,4,1,4,5,5,0,0,4,0,0,3,2
E00073480,E01014544,281,0,1,1,2,2,1,1,0,2,2,4,2,1,4,1,2,0,2,0,0,3,5,3,7,6,6,12,10,5,5,5,4,4,8,7,3,2,4,5,3,5,3,4,3,6,1,2,3,7,2,4,4,4,2,2,2,2,1,6,4,2,4,4,4,1,4,1,4,2,2,3,3,5,2,3,4,5,2,2,2,6,1,3,1,1,0,3,0,1,2,2
E00174220,E01014544,584,0,2,3,5,1,5,3,3,3,1,3,8,11,10,39,78,97,109,42,24,6,5,7,0,5,4,6,0,3,5,1,2,1,3,3,2,4,3,5,2,4,3,2,2,3,1,1,0,2,1,0,0,1,3,4,2,1,2,1,4,3,1,2,1,4,0,3,2,2,0,1,1,1,2,1,2,0,0,1,1,0,0,2,1,2,0,0,0,0,0,0
E00174275,E01014544,172,1,2,1,5,1,3,2,1,0,4,3,2,2,0,1,0,2,1,4,6,6,0,0,1,3,7,8,6,5,5,4,4,3,0,3,3,1,0,1,4,2,1,2,3,3,4,0,1,1,1,1,0,4,3,4,2,2,2,3,2,1,2,0,2,0,7,1,1,0,2,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,1,0
E00073473,E01014545,131,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,6,0,4,0,3,1,3,3,1,3,2,0,2,2,0,0,1,1,0,0,1,2,2,1,1,1,0,1,3,0,0,1,1,2,1,0,0,3,0,2,1,2,4,6,4,3,5,2,3,3,4,3,1,5,2,1,1,2,1,2,1,2,1,1,0,0,0,0,8
E00073474,E01014545,175,2,2,0,1,1,2,1,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,4,4,10,7,7,6,1,4,1,5,4,2,4,3,5,0,3,3,6,1,3,2,2,3,3,3,3,6,1,2,3,2,2,8,2,3,1,2,0,0,2,3,1,1,1,0,0,1,1,2,0,0,1,0,3,1,1,2,0,1,0,0,1,0,0,1,1,0,4
E00073476,E01014545,293,2,0,1,1,2,0,3,1,2,0,1,3,2,1,0,0,0,0,0,0,10,9,7,13,18,15,12,13,13,6,9,8,6,6,7,10,5,2,4,2,0,3,5,2,4,4,3,2,1,3,7,2,2,1,5,3,1,2,5,0,3,3,2,1,2,2,2,2,1,4,1,1,2,2,3,4,1,1,4,0,0,0,0,0,0,0,1,0,0,1,1
E00073478,E01014545,245,1,1,1,3,1,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,13,11,5,4,6,7,15,9,16,11,8,9,7,6,5,4,4,6,9,3,2,3,3,3,2,4,3,1,4,2,5,2,3,3,2,0,1,0,4,1,4,3,0,0,0,4,1,1,0,1,1,0,2,0,0,0,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0
E00073479,E01014545,270,2,4,3,2,0,1,2,0,1,1,1,2,1,2,1,0,0,0,0,0,10,9,11,12,12,7,11,5,8,7,5,3,4,8,4,4,6,3,3,0,3,4,0,2,1,2,4,1,4,8,3,3,4,3,4,4,5,4,3,5,2,2,3,2,3,2,1,2,2,5,3,5,2,0,5,3,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0
E00073481,E01014545,459,3,4,2,5,5,3,0,5,3,4,2,1,1,0,1,0,1,0,0,1,13,23,26,8,25,25,11,12,12,10,8,7,9,10,16,3,9,7,3,7,8,5,5,7,7,4,5,2,3,3,8,2,5,7,6,4,3,4,4,7,6,5,1,3,3,5,6,6,6,3,2,2,1,1,1,3,2,1,1,6,1,3,2,0,3,1,0,0,0,1,0
E00073449,E01014546,220,4,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,5,10,10,10,5,14,15,15,8,9,5,8,8,5,8,3,3,2,3,2,3,1,2,1,1,0,3,3,2,3,1,2,1,0,1,4,0,2,1,0,2,0,1,0,1,1,1,1,4,4,2,1,0,0,2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,2
E00073452,E01014546,264,6,0,2,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,2,4,14,14,4,11,8,14,15,9,10,6,11,7,5,5,6,10,4,4,4,3,4,3,1,1,2,3,2,2,1,2,1,3,0,3,0,2,3,1,1,1,3,3,1,1,1,7,5,1,2,2,3,0,0,1,2,0,3,0,0,0,0,0,4,0,1,1,0,0,0,1
E00073453,E01014546,260,0,0,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,1,0,2,25,18,11,12,6,13,12,7,9,15,2,1,4,4,3,2,5,4,4,0,2,5,1,1,4,1,3,0,3,2,1,1,3,2,3,3,3,0,2,1,2,3,5,1,1,6,0,1,3,2,0,2,2,1,0,1,1,1,0,0,1,2,0,4,0,1,2,1,2,2,6
E00073482,E01014546,390,0,0,0,0,0,0,3,1,1,1,0,0,0,0,0,1,0,0,0,4,21,40,46,18,35,16,17,20,13,11,7,8,9,8,5,4,4,3,4,2,3,4,1,4,3,3,1,2,5,2,0,3,2,3,2,2,1,4,1,1,0,3,2,2,3,2,0,1,1,1,1,3,1,6,3,0,1,0,2,0,3,0,2,1,0,2,0,0,1,0,0
E00073483,E01014546,342,2,3,2,2,2,2,0,0,3,0,0,0,0,0,0,0,0,0,1,3,21,40,17,35,15,11,10,17,11,18,10,7,7,6,8,5,3,4,5,3,2,1,4,0,2,2,0,1,4,2,4,1,2,0,1,2,0,1,0,1,0,0,1,2,0,5,4,3,0,3,4,0,2,0,0,0,1,1,0,1,1,0,2,0,0,1,1,0,4,2,1
E00073450,E01014547,270,3,0,2,1,3,1,2,1,0,1,1,0,1,1,1,1,0,0,0,1,13,11,12,6,15,10,6,11,13,13,8,8,10,7,5,3,5,4,2,4,3,4,4,1,2,2,2,2,3,1,3,1,0,3,2,5,3,0,3,3,1,1,0,4,3,4,2,0,3,2,2,1,2,1,1,1,0,4,1,1,0,0,2,0,0,0,1,0,0,0,0
E00073451,E01014547,282,3,2,0,3,0,3,1,2,1,1,0,0,0,0,0,0,0,0,0,2,1,3,7,11,12,8,6,14,12,4,10,5,10,5,5,5,6,2,5,5,6,2,3,2,3,4,2,3,1,3,6,0,3,2,4,6,3,1,4,2,4,3,3,2,4,2,4,8,9,2,1,2,1,1,3,2,4,1,2,0,2,0,1,4,0,0,0,0,0,1,2
E00073454,E01014547,343,1,3,0,1,0,4,3,2,0,4,1,2,0,0,1,0,1,1,0,1,4,16,4,12,13,11,15,22,14,8,11,4,3,4,5,3,11,4,1,3,6,6,4,2,6,3,3,4,2,3,4,0,4,4,5,5,4,2,5,4,2,2,3,2,4,4,7,10,5,1,1,5,4,3,3,0,2,0,1,3,1,2,0,2,1,1,1,0,2,0,2
E00073456,E01014547,272,2,1,1,0,0,1,1,4,2,2,1,0,0,0,0,0,0,1,0,0,2,10,5,9,21,20,12,12,7,12,4,6,4,5,5,4,2,3,5,1,4,0,3,1,2,1,2,2,2,3,1,5,1,0,2,2,3,2,5,4,3,1,2,2,5,6,11,2,2,2,3,2,1,1,2,0,3,4,0,0,0,3,1,3,1,1,0,0,0,0,1
E00073457,E01014547,196,0,1,0,1,3,3,1,2,1,2,0,1,0,0,0,0,0,0,0,1,3,5,1,4,2,4,4,5,5,6,2,0,3,5,4,1,2,3,2,3,2,1,1,0,3,8,2,1,4,4,5,2,2,2,4,1,5,4,2,1,0,1,2,2,3,2,5,4,2,2,2,2,1,0,1,1,1,1,3,4,4,3,3,3,3,1,0,0,0,1,5
E00073458,E01014547,270,2,0,6,2,5,3,1,0,1,0,1,0,1,0,2,0,1,0,1,2,7,2,7,8,4,8,5,9,7,12,8,8,6,5,9,4,6,5,3,5,4,1,3,4,3,1,1,1,3,2,8,5,3,4,3,1,4,1,4,2,5,3,3,4,4,2,12,3,1,4,1,3,0,0,0,1,2,0,2,1,2,0,0,0,0,1,0,1,0,0,1
E00073447,E01014548,287,2,4,3,4,4,7,4,10,3,6,1,3,5,5,3,5,1,4,4,1,7,7,6,5,2,5,5,2,2,5,4,7,4,5,6,5,5,5,3,5,5,4,5,7,6,4,5,6,6,4,8,4,1,1,3,1,4,6,3,0,0,1,1,1,1,2,3,2,4,1,2,1,1,1,2,1,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0
E00073455,E01014548,335,1,3,0,3,5,1,4,1,0,1,0,1,0,2,1,0,2,6,2,6,21,15,15,8,9,13,10,11,10,8,5,4,11,4,5,6,3,4,4,3,3,7,6,5,4,0,1,0,4,6,0,6,0,5,4,1,3,3,3,5,5,4,4,2,2,4,3,4,6,3,6,4,0,1,4,2,1,2,0,0,0,0,1,0,1,0,0,0,0,0,2
E00073462,E01014548,421,3,4,4,2,2,5,7,10,1,4,2,2,2,2,2,0,3,0,6,5,21,40,36,18,31,16,6,14,8,4,7,6,2,6,9,4,4,3,4,2,8,5,4,7,5,2,5,1,2,1,0,4,4,4,4,1,2,4,2,0,1,3,1,4,0,3,3,5,3,2,3,3,2,2,1,0,1,0,3,1,4,1,1,2,0,0,0,0,0,0,0
E00073463,E01014548,201,3,0,3,1,1,3,1,0,4,0,1,0,1,0,1,0,0,0,2,2,4,5,10,10,8,12,12,15,8,3,5,4,6,3,3,3,1,4,3,1,5,1,2,3,3,1,0,1,1,2,2,3,1,0,2,0,0,3,1,1,0,1,2,3,0,1,0,3,5,0,0,0,3,0,1,1,1,0,1,0,0,0,0,0,0,0,2,1,0,0,1
E00073467,E01014548,283,3,1,2,2,2,0,2,1,2,0,1,1,2,0,1,2,3,2,0,5,2,3,7,14,5,12,15,10,5,8,9,8,5,5,6,4,2,4,5,4,5,3,0,0,4,3,2,3,3,5,4,1,4,4,3,2,4,1,0,7,3,4,3,7,0,1,1,1,1,9,1,3,1,2,3,1,2,0,0,0,5,0,1,0,3,0,2,4,0,2,0
E00073471,E01014548,201,2,0,1,0,2,1,0,0,1,3,0,1,1,1,0,0,1,1,1,4,7,7,9,2,8,7,12,8,8,6,8,7,3,6,4,4,2,4,2,3,3,2,4,6,0,7,3,1,5,1,3,2,2,0,1,1,1,5,1,2,1,0,0,1,1,3,1,0,0,0,1,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E00073461,E01014549,243,2,0,3,2,1,2,0,2,2,1,2,5,3,2,3,2,4,5,1,2,6,0,6,6,2,1,7,9,3,3,4,5,4,7,3,3,1,3,5,5,1,4,4,2,7,2,6,5,2,2,2,7,5,4,7,3,3,0,0,2,1,10,2,3,4,5,3,2,2,2,3,1,1,1,2,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0
E00073465,E01014549,392,2,3,3,3,0,1,6,2,3,5,4,2,5,2,2,7,4,5,8,4,5,18,15,18,21,10,14,7,10,10,7,8,10,5,7,2,4,4,4,5,2,3,5,4,2,3,4,6,8,4,4,4,1,6,4,3,1,5,1,4,4,2,5,2,4,2,3,3,9,4,5,1,3,3,1,3,2,0,0,1,0,1,0,0,0,1,1,0,0,1,2
E00165771,E01014549,440,3,7,4,2,3,3,5,2,3,0,5,2,4,4,3,2,1,2,6,7,48,44,21,9,8,5,6,9,3,4,8,5,6,6,4,5,5,4,6,4,3,8,4,4,5,5,4,2,2,2,4,7,3,4,5,2,4,2,3,4,2,5,3,5,6,6,4,9,1,2,3,0,2,4,1,2,0,4,3,0,1,7,8,2,4,0,0,0,0,0,1
E00165772,E01014549,137,1,1,0,0,1,0,1,0,2,2,0,0,1,0,1,4,2,2,2,0,3,9,0,3,5,0,2,8,4,4,6,6,6,2,0,2,3,5,1,1,1,3,3,2,2,2,2,0,0,4,3,1,2,1,6,0,2,1,0,1,0,0,3,1,2,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
E00073448,E01014550,289,1,1,0,3,1,2,2,1,0,0,2,2,0,1,1,1,1,3,0,6,17,16,9,15,7,23,9,16,8,7,3,2,12,3,8,5,3,4,0,3,5,2,2,2,4,1,2,2,2,4,2,4,1,0,2,2,1,3,2,2,2,2,1,2,3,5,0,4,6,1,3,1,0,1,3,1,2,1,1,2,2,0,0,0,1,2,0,0,0,0,0
E00073464,E01014550,715,3,4,1,2,2,1,6,0,5,2,4,2,4,2,6,4,5,5,32,151,127,56,29,16,7,13,10,11,5,6,5,7,7,5,4,5,2,7,2,3,7,4,6,1,3,2,6,4,3,6,6,6,2,5,5,6,5,3,3,4,4,3,5,5,5,3,4,4,6,5,4,0,0,2,1,0,2,0,3,2,0,1,0,0,0,0,1,0,0,0,0
E00073466,E01014550,337,3,4,2,2,4,0,2,0,0,1,1,1,1,0,0,0,1,0,1,9,19,16,22,11,20,10,10,19,8,10,10,8,6,9,8,13,7,4,5,4,3,5,6,7,4,5,1,2,3,3,0,3,2,2,1,0,3,4,3,1,2,2,4,1,2,1,5,2,2,0,0,0,2,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0
E00073468,E01014550,355,2,5,2,3,2,2,3,0,2,3,3,2,5,2,4,2,4,3,4,2,8,14,9,2,3,15,13,9,11,10,3,6,5,7,6,6,4,3,2,5,5,5,7,4,3,2,2,4,3,9,3,7,4,6,5,4,5,7,6,1,3,4,6,6,5,4,5,7,8,2,1,4,3,1,0,1,0,0,1,0,2,0,1,0,0,0,0,2,0,0,1
E00073469,E01014550,240,1,3,2,5,3,4,0,3,2,0,1,2,1,1,0,1,2,1,2,0,4,2,3,1,2,10,4,7,4,9,4,3,3,4,6,3,6,3,2,8,6,2,2,2,5,1,1,3,1,2,2,1,3,0,2,1,2,1,2,4,4,5,2,4,3,1,5,4,7,5,4,3,5,1,0,2,5,0,1,0,1,2,2,1,1,2,0,0,2,2,1
E00073470,E01014550,355,0,5,1,3,1,2,2,2,1,3,1,2,0,0,0,1,4,1,2,0,6,7,7,13,11,8,22,12,13,11,9,8,6,10,2,10,8,4,6,2,3,9,4,5,4,3,2,1,5,3,4,1,1,5,5,4,5,2,2,5,4,3,3,5,3,5,4,7,3,4,7,3,5,1,4,1,1,6,0,1,0,1,3,1,0,0,0,0,0,1,0
E00073487,E01014551,280,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,3,21,43,33,38,14,5,10,14,8,7,11,6,6,4,7,3,2,2,1,3,2,0,2,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,2,2,1,0,1,0,1,3,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1
E00073513,E01014551,231,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,20,18,24,7,5,5,15,7,9,9,6,7,8,6,7,4,3,7,3,1,1,3,2,2,4,4,3,2,4,0,0,0,0,2,0,0,0,2,0,0,3,0,1,0,1,0,1,1,0,2,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1
E00073516,E01014551,377,0,0,5,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,6,49,44,35,26,25,13,20,7,5,17,9,9,12,9,9,5,2,4,3,2,2,2,4,1,2,4,1,3,0,1,1,2,1,0,1,1,1,3,0,1,2,0,1,0,1,3,0,1,1,1,0,2,2,0,1,1,2,0,0,0,0,0,1,3,2,0,0,0,0,0,0
E00073517,E01014551,251,2,3,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,3,26,24,28,13,18,10,5,10,10,6,7,8,3,9,5,3,2,5,5,0,3,3,3,2,4,0,1,3,3,1,1,1,2,1,3,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
E00073518,E01014551,265,1,4,1,2,4,2,0,3,2,0,3,0,1,3,3,0,5,5,7,2,8,8,17,5,16,10,11,7,6,9,9,6,7,5,2,1,2,5,3,3,3,3,2,2,4,9,4,3,2,6,1,1,4,4,0,3,3,4,1,0,0,1,3,0,0,0,1,2,0,2,0,1,0,0,0,0,0,1,1,2,0,3,0,0,0,0,0,1,0,0,0
E00073519,E01014551,341,1,2,3,3,5,1,1,1,1,0,1,0,1,0,0,0,0,0,2,2,28,72,32,22,25,17,12,7,15,6,9,3,3,5,3,4,4,4,4,4,4,4,0,2,3,0,2,5,0,0,1,1,2,1,1,1,0,0,1,0,1,1,1,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
E00073509,E01014552,296,3,0,4,0,1,3,0,2,1,2,0,0,1,2,2,4,2,0,0,2,19,13,18,32,15,6,14,13,5,12,9,3,5,2,2,7,2,5,4,4,3,2,2,3,2,1,3,5,2,5,3,5,1,4,4,6,4,2,5,1,2,0,0,0,1,1,0,1,1,1,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1
E00073510,E01014552,245,2,3,2,3,2,3,1,2,2,3,1,0,0,2,0,1,0,0,0,1,1,28,15,13,7,7,10,4,7,8,5,8,6,3,4,4,9,3,2,4,4,4,4,4,7,4,2,1,2,3,0,1,3,1,4,0,1,2,1,1,2,0,1,0,1,2,1,3,0,0,3,1,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1
E00073511,E01014552,237,0,2,2,2,1,0,1,1,2,1,2,0,2,1,0,0,0,0,1,1,12,16,8,11,15,16,12,9,8,8,7,4,3,3,4,2,2,5,1,3,0,3,2,2,1,1,4,1,3,3,1,0,3,3,1,3,2,1,1,4,4,0,0,2,3,1,1,0,0,0,0,0,0,1,1,3,0,4,2,1,0,1,1,0,0,1,0,0,0,0,4
E00073512,E01014552,346,3,1,4,2,4,3,3,3,2,3,2,2,2,2,1,1,0,1,2,3,23,25,24,19,16,11,13,10,11,10,4,9,3,5,5,1,4,4,5,3,2,4,2,1,2,2,2,4,2,3,3,1,2,2,5,4,2,1,4,1,5,4,4,1,3,1,4,1,4,1,0,0,5,3,0,2,2,3,1,2,0,1,1,0,0,0,0,0,0,0,0
E00073514,E01014552,350,0,0,0,1,1,1,0,4,1,1,0,2,0,3,2,1,1,0,2,0,34,41,40,26,19,16,9,8,11,4,7,3,7,4,8,2,2,6,1,6,3,3,1,3,5,3,0,3,2,0,1,2,4,4,0,1,2,1,1,0,2,1,1,1,3,1,2,1,5,2,2,5,1,0,0,0,1,1,1,2,0,0,3,2,0,0,0,0,0,0,0
E00073515,E01014552,286,1,3,0,1,1,3,1,4,4,2,4,2,3,1,2,0,1,1,0,2,5,11,11,15,14,10,14,13,16,14,10,7,3,6,3,3,2,1,2,3,3,3,3,2,4,4,2,2,3,3,2,2,4,6,3,2,3,4,4,2,2,1,4,2,1,2,1,0,5,0,1,0,0,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
E00073500,E01014553,359,3,1,3,2,0,3,1,3,1,1,0,2,1,4,1,4,3,0,6,3,19,28,42,23,20,13,15,15,14,12,5,8,2,3,5,8,2,5,1,4,2,0,3,2,3,4,1,2,1,4,2,1,2,3,5,3,7,2,1,1,1,0,0,0,1,0,3,0,0,2,0,2,1,3,3,2,0,1,2,0,0,1,0,1,0,0,0,0,0,1,0
E00073502,E01014553,330,3,2,4,3,1,3,4,1,2,2,3,2,0,3,3,3,4,1,2,1,14,27,20,10,21,13,20,9,5,6,10,8,3,7,8,2,2,6,4,1,0,3,2,3,7,1,3,2,4,2,4,2,1,2,3,3,3,1,1,2,3,1,1,2,4,2,3,3,3,2,1,2,0,3,1,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,1
E00073504,E01014553,351,6,0,2,3,1,0,3,1,4,1,1,2,0,3,1,0,1,3,4,5,43,51,30,19,11,9,9,9,9,7,8,5,8,4,2,7,2,4,3,0,4,3,3,2,2,3,2,2,2,3,5,0,4,1,0,4,2,0,0,1,0,2,1,1,2,4,1,3,0,3,1,1,0,2,0,0,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0
E00073505,E01014553,169,1,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,6,18,14,14,5,4,8,6,2,3,9,4,2,3,5,2,3,3,2,2,1,1,0,0,1,2,2,1,0,1,1,1,0,2,0,0,0,1,1,0,1,1,1,1,1,2,1,0,0,2,0,2,0,0,3,1,0,0,0,0,1,1,1,0,1,3,0,3,1,2
E00073506,E01014553,318,4,1,3,0,1,4,2,2,3,2,3,2,2,0,4,4,1,2,0,1,9,18,19,18,32,10,16,8,4,14,6,9,7,8,8,6,4,3,6,3,3,3,4,0,1,3,3,5,3,5,0,4,5,1,2,2,1,2,2,2,2,1,1,3,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0
E00073508,E01014553,238,2,3,1,2,1,2,2,0,3,1,1,2,1,2,2,4,4,2,1,1,11,12,11,20,7,8,5,5,5,3,7,2,7,5,6,5,2,4,5,5,0,2,3,3,5,4,1,5,1,2,4,1,3,3,1,6,0,0,0,2,0,1,0,1,1,0,0,1,1,1,0,3,0,2,4,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
