OA11CD,LSOA11CD,All Ages,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
W00000025,W01000006,295,4,2,3,3,1,2,5,0,2,2,3,3,2,4,2,8,8,0,6,2,2,2,5,1,3,2,0,4,3,0,2,3,2,3,4,2,1,2,3,3,2,0,6,5,4,5,9,4,7,5,6,3,5,4,8,2,8,4,6,4,3,2,11,4,3,6,6,4,8,3,3,8,5,1,2,1,0,3,4,1,1,2,0,2,2,1,0,0,1,0,2
W00000026,W01000006,281,1,3,3,4,3,3,2,3,1,1,3,3,2,2,1,3,3,3,2,1,4,5,6,3,5,1,2,3,3,1,2,2,2,1,0,7,3,4,1,1,3,4,5,1,7,5,3,4,5,5,3,7,4,4,7,6,5,6,2,0,1,3,4,3,5,3,4,9,8,2,7,3,2,1,4,5,4,5,1,2,5,1,1,3,1,0,0,0,1,1,3
W00000027,W01000007,346,2,3,0,1,1,2,3,3,0,5,4,8,1,2,1,1,1,4,3,0,2,4,1,1,3,6,5,2,1,0,2,2,2,0,0,2,2,4,4,4,2,2,5,7,9,2,7,6,5,7,9,7,3,1,5,6,6,4,6,11,5,5,3,4,6,7,4,7,10,7,8,5,4,3,1,2,2,4,2,1,4,7,3,4,5,2,1,2,4,2,20
W00000028,W01000007,285,2,2,1,1,0,1,4,2,1,1,2,0,1,5,2,1,3,6,2,2,3,4,4,1,2,1,5,1,4,2,1,4,2,3,3,0,0,2,0,1,3,4,4,5,2,6,8,3,7,5,5,8,2,4,9,4,4,6,2,3,5,5,7,7,6,3,2,8,8,4,3,3,3,10,2,6,4,3,1,0,5,2,4,1,1,1,0,0,2,1,2
W00000029,W01000007,265,2,2,5,1,2,1,3,1,2,1,1,2,2,4,4,4,1,1,3,3,3,0,2,2,4,4,2,2,4,3,3,1,1,4,0,0,2,1,0,5,0,5,2,2,2,6,3,1,4,3,5,2,3,2,7,5,11,4,3,7,8,4,5,5,3,3,3,5,7,6,6,8,1,2,1,1,3,4,1,4,4,1,3,0,3,0,3,1,2,0,3
W00000030,W01000007,396,5,0,3,5,7,2,8,5,3,6,4,9,4,1,3,3,3,8,3,7,0,3,4,1,5,3,1,1,0,4,5,0,3,1,2,8,3,6,6,5,5,8,5,2,2,5,6,6,11,5,2,5,5,6,2,5,6,5,5,7,7,11,8,11,9,13,6,7,8,6,7,6,0,5,3,3,4,6,1,2,5,0,3,1,2,0,1,0,0,2,6
W00000031,W01000007,403,4,4,3,4,9,5,3,8,4,1,4,7,4,4,5,6,5,3,9,2,3,2,5,4,5,4,4,4,4,3,3,4,1,6,3,1,6,3,0,9,1,6,6,8,8,10,8,3,9,3,7,10,7,10,8,3,5,6,8,6,7,3,4,1,5,4,5,9,7,6,5,3,2,7,1,10,1,3,1,2,3,1,1,3,1,1,1,0,0,2,4
W00000032,W01000008,152,0,0,0,1,3,0,1,1,2,2,1,3,2,2,3,2,0,1,1,2,0,0,0,2,6,2,3,1,1,1,3,0,1,0,0,5,2,0,0,0,2,0,1,0,2,1,1,3,4,4,1,5,4,3,4,3,2,3,3,2,0,1,0,3,2,0,2,0,2,5,5,1,3,2,1,2,3,2,4,2,3,1,0,0,3,0,0,0,0,0,3
W00000033,W01000008,306,3,6,0,5,3,6,4,5,3,2,1,2,1,3,1,4,4,4,3,1,3,1,2,3,4,1,2,3,5,4,2,2,4,3,5,5,8,0,2,5,5,1,7,4,4,1,5,7,4,6,1,5,0,1,4,5,1,9,4,5,6,2,1,0,6,4,10,13,6,2,8,1,4,3,5,4,2,3,3,2,3,2,3,2,1,0,1,0,3,0,2
W00000034,W01000008,330,1,7,4,3,3,3,6,2,7,1,5,7,0,7,2,6,5,3,4,5,4,4,3,4,1,3,3,2,6,2,3,8,5,6,5,5,8,5,2,5,1,7,5,8,4,2,11,3,7,5,3,4,3,3,1,2,6,2,5,8,7,8,6,6,2,3,5,5,3,2,2,3,2,3,0,5,2,1,2,0,1,0,1,2,0,0,1,2,0,0,1
W00000035,W01000008,474,3,4,3,3,8,3,6,6,7,1,9,4,6,5,7,6,5,2,4,3,2,1,2,3,2,9,4,3,4,7,4,3,3,5,2,7,6,3,7,2,7,2,5,10,9,9,6,5,7,3,2,3,4,6,7,2,7,5,3,5,7,9,9,8,4,10,8,6,6,11,10,3,7,3,3,2,4,7,2,2,0,7,2,2,5,2,5,8,4,4,33
W00000036,W01000008,291,1,4,2,5,2,0,0,6,0,2,4,0,3,3,9,2,4,3,2,2,3,5,2,0,2,2,2,1,2,1,3,0,3,2,1,3,4,5,4,3,7,2,2,8,1,6,3,2,6,6,3,4,3,2,1,3,3,2,3,6,1,7,6,6,2,4,3,7,13,6,4,5,3,4,5,4,2,2,5,2,4,1,5,0,2,2,1,0,5,1,4
W00000037,W01000009,409,4,3,5,3,3,9,5,8,8,5,4,5,2,6,2,6,6,3,4,3,5,2,4,2,3,3,1,1,3,2,4,5,5,6,5,8,5,6,5,4,5,3,5,3,4,12,5,6,10,5,7,4,7,6,5,5,2,7,3,5,5,4,4,6,4,7,9,2,4,10,6,8,8,5,4,6,3,8,2,1,3,4,2,0,5,1,1,2,0,0,3
W00000038,W01000009,437,9,11,9,7,6,7,4,6,7,3,3,2,2,3,4,3,2,2,5,1,4,5,1,2,4,6,10,9,9,3,6,8,1,3,14,4,7,2,6,2,7,4,3,3,7,5,4,5,1,3,5,7,11,2,7,7,2,8,10,4,7,9,7,4,5,5,4,6,8,6,5,2,9,9,2,4,1,6,0,1,1,2,1,2,0,1,3,0,2,4,14
W00000039,W01000009,413,4,6,6,2,7,5,7,2,8,4,5,5,9,10,3,7,8,6,4,4,1,6,4,3,5,5,0,5,4,6,7,5,8,7,8,9,2,4,2,5,7,1,3,5,4,6,9,6,6,3,7,10,15,7,3,9,1,6,2,4,3,2,3,6,8,4,5,6,6,5,2,4,1,2,4,3,1,3,4,1,0,1,3,1,4,0,3,1,3,0,2
W00000040,W01000009,336,1,4,1,6,1,2,3,4,0,2,6,3,4,5,2,5,4,3,5,2,2,2,2,3,2,3,2,0,3,3,1,3,4,4,5,2,2,4,0,3,7,1,5,2,2,3,8,6,4,5,8,13,8,4,7,4,3,4,2,11,4,7,6,2,7,3,4,6,8,6,6,2,12,4,5,2,6,3,6,4,1,3,1,2,1,2,1,2,0,0,0
W00000041,W01000009,338,6,3,7,6,9,5,4,9,5,8,1,2,4,3,8,4,5,3,3,1,2,6,4,6,7,7,3,9,4,3,2,4,2,2,7,4,5,3,3,7,1,3,2,4,7,2,6,7,6,3,10,7,7,3,8,4,4,2,4,7,9,4,3,3,3,1,3,1,3,2,1,2,2,1,4,1,3,0,2,1,1,1,0,0,1,1,1,0,0,0,1
W00000042,W01000010,274,1,1,3,0,1,2,0,5,3,2,2,1,1,3,5,2,3,1,3,2,3,0,3,1,3,1,1,1,4,0,0,3,1,1,2,2,2,2,1,2,0,5,4,2,4,1,6,5,4,5,4,3,3,1,6,3,6,2,2,2,3,1,1,4,7,5,5,3,9,7,5,5,10,7,8,0,2,4,2,6,6,8,3,4,5,4,0,1,0,1,6
W00000043,W01000010,314,3,4,1,3,1,1,2,1,3,1,1,2,5,6,4,4,5,3,1,1,1,3,0,0,1,1,1,4,2,1,1,1,3,5,2,3,4,3,1,5,1,1,1,6,3,2,8,3,1,4,4,6,8,7,3,9,6,8,2,3,4,4,7,2,3,3,9,6,9,4,5,7,5,6,7,4,8,7,2,4,4,2,4,6,1,2,3,1,3,1,1
W00000044,W01000010,480,7,4,2,6,2,4,2,6,9,3,2,8,11,6,3,2,5,5,7,2,3,3,5,6,8,7,6,4,4,2,3,3,2,4,7,4,3,8,1,4,2,5,5,5,4,6,3,4,4,12,6,7,11,14,11,14,9,6,8,10,3,10,12,9,4,8,9,5,9,7,6,11,9,5,5,5,1,4,4,3,2,4,3,0,1,3,2,1,2,1,3
W00000045,W01000010,358,2,4,1,2,3,3,4,0,3,2,3,3,6,3,5,2,2,2,6,2,7,2,3,3,4,2,3,3,3,1,3,1,4,3,2,2,5,4,2,2,2,2,2,2,7,3,8,6,5,8,4,2,4,2,2,8,8,4,4,1,7,9,2,4,6,4,6,7,12,1,6,7,12,5,8,6,12,4,7,3,4,2,3,3,3,4,3,2,3,1,1
W00000046,W01000010,253,1,2,1,3,1,2,1,0,2,3,5,0,0,0,1,1,1,1,2,1,3,1,2,1,3,4,3,5,4,2,1,4,2,4,1,2,4,1,1,3,1,0,2,1,3,3,3,3,4,3,3,6,4,3,1,3,2,2,2,4,7,3,5,2,5,6,5,1,6,4,5,4,2,4,4,6,5,5,4,4,4,2,2,5,3,1,4,2,4,1,6
W00000047,W01000010,259,0,1,0,1,2,1,2,1,0,1,0,3,2,1,3,2,1,1,1,1,1,1,1,1,1,2,2,3,1,0,0,2,1,0,2,7,0,5,1,1,2,3,2,0,1,3,3,2,3,1,5,5,0,4,3,5,8,7,5,3,3,3,4,4,5,7,4,6,7,5,7,8,9,8,4,5,6,9,4,0,0,4,7,3,1,1,2,2,1,3,6
W00000048,W01000011,344,4,2,4,1,1,4,1,3,1,1,3,1,3,2,3,4,4,2,1,2,3,4,7,7,15,13,5,9,6,6,6,6,4,6,5,5,7,3,2,3,4,5,3,5,4,6,5,2,2,7,7,4,5,4,4,4,6,3,4,7,3,8,6,3,3,7,2,2,2,1,4,4,3,1,1,2,3,4,4,3,4,1,1,5,1,1,2,1,0,0,2
W00000049,W01000011,257,0,1,1,1,1,1,0,2,0,0,0,0,2,1,1,1,1,1,1,0,4,6,8,14,4,14,6,7,7,4,8,6,3,3,6,5,4,2,6,2,4,3,0,3,4,1,3,4,4,8,3,5,2,3,1,3,1,1,6,4,2,6,2,3,7,3,1,5,4,3,0,2,0,2,4,0,5,0,1,2,1,0,2,1,2,0,0,0,1,0,1
W00000050,W01000011,202,1,2,3,0,0,2,0,2,0,0,0,0,1,1,3,1,2,1,2,0,4,1,2,3,7,2,6,6,3,0,2,3,2,1,3,2,2,3,0,0,0,3,2,2,1,0,4,2,1,1,3,3,1,1,4,6,6,4,0,4,2,3,4,2,3,5,2,4,3,1,4,3,1,3,2,4,3,2,2,0,2,1,4,2,3,3,1,1,2,0,9
W00000051,W01000011,316,4,0,1,0,3,2,6,1,2,2,5,3,6,2,3,4,2,1,2,2,6,8,1,7,1,6,0,4,2,1,3,1,4,2,3,5,7,2,1,2,5,3,5,2,4,3,3,5,3,4,3,4,3,6,2,5,4,5,7,5,8,7,4,3,3,7,3,8,3,4,2,5,1,4,5,8,1,6,3,6,2,2,5,1,5,1,2,1,2,2,4
W00000052,W01000012,247,0,2,3,1,1,4,1,3,2,2,1,4,2,4,2,4,2,0,5,2,1,4,2,2,2,1,1,4,1,4,2,2,5,2,1,1,2,0,2,2,1,1,3,0,1,0,8,0,2,7,2,7,6,3,1,5,6,9,3,3,3,4,3,6,7,0,0,2,7,4,4,0,3,8,3,2,5,3,1,1,4,0,0,3,4,4,0,2,2,1,7
W00000053,W01000012,440,2,10,5,10,6,6,2,6,4,4,10,4,8,4,9,12,5,4,6,5,3,2,2,1,7,4,2,3,2,3,2,3,7,5,2,5,6,4,6,9,10,3,9,12,11,5,5,5,6,7,8,5,5,9,7,9,4,4,9,4,3,8,5,3,4,5,5,3,4,2,5,1,2,2,2,3,3,6,3,2,3,3,6,3,1,2,0,6,3,0,5
W00000054,W01000012,280,0,3,1,1,4,3,5,2,1,3,6,4,3,4,2,4,1,2,2,1,2,1,2,1,1,2,1,2,0,1,1,0,1,1,4,3,3,1,3,2,1,6,2,4,7,3,8,3,3,1,4,3,4,2,1,5,1,3,3,7,5,4,3,4,4,3,5,3,9,4,3,4,7,5,9,3,3,4,5,7,4,5,3,2,1,0,0,0,7,1,8
W00000055,W01000012,284,1,3,0,3,5,1,3,0,2,3,4,5,5,3,4,1,8,3,5,1,1,2,2,1,2,3,1,1,3,3,1,1,1,0,4,1,1,3,4,1,6,8,5,1,11,2,4,2,3,0,0,3,1,4,8,1,2,2,3,6,1,6,5,4,7,4,10,4,3,6,5,3,5,1,7,2,2,5,3,3,4,4,1,1,3,0,7,4,2,3,1
W00000056,W01000012,276,5,3,2,3,3,5,5,5,4,1,1,2,0,4,4,1,3,1,3,8,2,5,2,3,2,6,4,8,3,6,0,2,0,5,1,2,3,1,1,1,2,4,3,4,4,5,5,1,5,6,4,5,2,4,2,7,4,5,5,2,6,2,3,7,7,6,0,1,2,2,3,3,6,4,1,1,2,1,0,2,1,1,2,2,3,1,0,2,1,0,5
W00000057,W01000013,417,3,4,5,4,6,7,10,7,7,8,6,8,7,9,8,11,6,4,1,4,1,6,3,5,2,5,6,3,1,3,3,4,1,5,3,2,8,7,5,3,6,8,7,5,12,9,6,2,8,10,7,5,4,6,3,11,7,9,9,6,4,4,4,3,4,4,5,7,3,4,3,9,6,4,0,2,2,1,1,1,0,1,0,1,0,2,0,0,1,0,0
W00000058,W01000013,264,2,2,0,4,0,0,1,3,1,1,2,2,0,0,3,1,1,1,0,2,2,2,1,3,5,1,2,1,4,1,0,4,2,2,1,1,2,3,0,2,1,0,2,1,4,3,2,1,5,0,4,1,4,2,4,5,4,5,5,3,4,9,7,7,8,2,10,7,8,1,3,6,4,8,5,2,2,2,7,5,4,7,1,6,0,4,1,3,1,0,9
W00000059,W01000013,313,5,0,8,2,7,2,3,6,2,2,4,4,3,4,0,2,5,5,7,3,4,2,3,5,1,4,3,2,4,3,2,4,0,2,4,5,4,7,4,2,2,1,5,7,8,2,9,4,6,3,6,5,3,0,5,3,3,2,4,2,3,0,4,3,7,7,4,3,4,2,4,5,2,2,4,4,0,4,2,1,3,4,1,2,1,4,0,4,3,1,6
W00000060,W01000013,288,2,0,0,6,1,9,3,2,0,0,1,4,3,0,4,0,3,2,3,5,1,1,2,3,7,2,2,5,3,2,4,1,7,2,3,0,7,3,2,1,3,4,3,5,1,4,1,3,3,3,2,8,7,7,7,5,4,2,3,5,4,5,5,2,5,6,7,8,5,5,5,4,3,3,1,6,0,2,3,2,3,4,0,0,3,2,2,0,1,2,4
W00000061,W01000013,296,1,2,2,2,1,2,6,1,3,1,1,1,2,1,4,2,1,2,5,3,2,0,3,2,4,4,2,0,0,3,2,1,3,1,3,2,1,3,2,2,1,3,4,3,3,4,5,3,2,3,6,7,2,8,5,2,10,3,5,6,4,4,5,6,4,3,3,7,8,4,6,7,7,9,5,6,4,5,2,4,5,1,3,4,3,3,0,2,2,1,1
W00000062,W01000013,395,2,6,0,2,5,3,4,3,4,8,4,2,4,4,6,3,1,7,6,2,1,2,3,1,5,4,4,5,5,4,2,3,1,1,0,6,4,1,4,7,4,3,4,2,2,5,6,5,10,5,4,4,3,4,7,3,10,4,8,11,9,6,9,7,10,10,5,12,10,11,5,6,3,8,4,3,5,5,2,2,3,0,3,6,0,4,1,1,2,0,0
W00000063,W01000013,303,3,0,3,2,1,2,2,2,1,2,6,2,3,1,4,3,5,6,5,2,3,3,2,0,2,0,1,2,2,1,2,1,4,5,0,1,3,3,4,4,2,5,5,4,9,6,0,3,5,5,2,5,7,5,8,3,3,6,4,4,4,4,7,6,6,5,9,5,4,8,7,4,4,3,5,1,2,5,3,5,2,3,1,1,0,1,1,2,0,0,6
W00000064,W01000014,260,3,2,2,8,4,6,5,3,4,0,3,1,0,2,2,1,2,2,1,2,4,0,0,3,5,2,5,7,4,2,1,3,2,1,3,5,3,2,3,2,1,4,5,2,3,3,3,0,1,5,0,1,3,5,3,5,1,4,5,10,5,7,6,4,8,3,1,5,3,5,5,2,3,0,3,1,3,1,3,1,0,1,1,2,2,2,1,3,3,1,1
W00000065,W01000014,423,3,5,4,2,6,7,7,10,4,6,3,5,0,2,3,6,5,4,2,5,4,6,7,6,6,8,9,5,11,6,7,9,7,12,1,6,7,4,3,3,6,5,5,3,4,7,6,8,5,6,4,5,7,8,2,6,8,5,1,7,10,4,4,2,3,4,5,3,5,4,5,4,5,4,5,0,2,7,6,2,1,0,3,0,0,3,3,0,1,0,4
W00000066,W01000014,225,4,6,4,2,2,2,0,5,3,1,2,3,4,2,4,3,4,2,4,1,3,0,1,1,2,6,1,2,2,5,2,4,7,1,6,6,3,3,5,6,4,2,6,2,2,4,2,3,2,2,1,4,4,3,3,0,4,1,4,0,5,3,4,1,1,1,2,2,1,2,0,0,1,2,2,6,3,4,1,1,0,2,0,0,0,0,2,0,1,1,0
W00000067,W01000014,503,8,10,3,7,7,16,8,15,11,8,3,12,3,7,3,2,8,1,3,1,4,2,5,7,8,6,6,6,5,4,8,7,6,5,9,8,10,10,10,6,11,7,8,3,4,8,6,3,4,7,6,6,7,6,8,7,5,5,5,6,6,2,2,7,3,6,5,5,5,6,4,7,9,2,6,1,2,4,5,2,4,5,1,1,1,0,2,1,4,1,4
W00000068,W01000014,438,10,6,12,4,9,7,8,4,8,4,3,3,3,6,6,1,7,5,7,5,4,4,4,5,5,9,4,4,11,7,4,6,5,6,7,8,4,5,5,6,3,3,6,6,9,6,8,6,8,6,11,0,4,5,9,5,5,3,7,6,5,7,5,7,8,4,6,3,3,2,5,0,3,2,2,2,1,1,1,2,3,2,1,5,1,2,0,2,2,2,2
W00000069,W01000014,396,7,5,6,8,9,6,6,2,8,9,3,7,6,2,4,9,3,11,4,5,2,7,2,8,5,4,4,4,3,3,4,8,3,7,8,4,3,3,8,7,6,3,2,7,5,6,10,2,3,3,7,7,3,4,6,4,6,7,3,3,6,1,1,4,3,3,6,1,6,2,4,4,3,4,3,3,4,5,3,1,0,0,2,2,1,2,1,0,1,1,5
W00000070,W01000015,388,2,4,4,6,4,5,3,3,7,8,6,7,3,5,4,2,8,1,6,2,4,3,5,4,3,5,3,4,4,5,1,5,5,5,3,4,8,2,3,1,3,2,5,5,8,4,6,13,2,3,9,5,8,6,9,7,6,11,7,7,5,12,3,5,4,8,6,5,5,2,3,7,5,4,0,2,3,2,2,1,1,0,3,1,2,1,1,0,0,0,2
W00000071,W01000015,370,2,3,3,6,3,2,1,3,7,2,2,3,3,4,2,3,3,3,3,1,2,1,3,1,4,6,0,3,3,2,3,1,1,1,2,2,0,3,2,7,1,3,1,4,4,2,2,3,0,7,9,6,10,7,5,3,4,2,4,3,7,6,3,2,7,3,5,11,9,6,5,4,5,5,4,4,5,4,5,4,7,6,5,8,4,3,4,3,5,5,30
